"DT_GERACAO","HH_GERACAO","ANO_ELEICAO","CD_TIPO_ELEICAO","NM_TIPO_ELEICAO","NR_TURNO","CD_ELEICAO","DS_ELEICAO","DT_ELEICAO","TP_ABRANGENCIA","SG_UF","SG_UE","NM_UE","CD_MUNICIPIO","NM_MUNICIPIO","NR_ZONA","NR_SECAO","CD_CARGO","DS_CARGO","NR_VOTAVEL","NM_VOTAVEL","QT_VOTOS","NR_LOCAL_VOTACAO","SQ_CANDIDATO","NM_LOCAL_VOTACAO","DS_LOCAL_VOTACAO_ENDERECO"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","211","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1066","190000021834","CIEP 219 - NACAO YANOMANI  - ENY DA SILVA","RUA IRMAOS SCHNAIDER S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","506","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","2968","190000021834","COL?GIO ESTADUAL JOAQUIM LEIT?O","RUA WALDEMAR LIMA TEIXEIRA S/N - 2630 0131"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","98","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1279","190000021834","CIEP 127 - FREI ACURSIO ALUIZIO GONZAGA","RUA TREZE S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","95","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1279","190000021834","CIEP 127 - FREI ACURSIO ALUIZIO GONZAGA","RUA TREZE S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","154","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1198","190000021834","CIEP 441 - MANE GARRINCHA","RUA JOS? PEREIRA DE SOUZA S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","205","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1210","190000021834","C. E.  JOSE VERISSIMO","AV. AUTOM?VEL CLUBE"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","334","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","2410","190000021834","ESCOLA MUNICIPAL DINORAH SANTOS BASTOS","ESTRADA DA CONCEICAO S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","235","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1678","190000021834","ESCOLA MUNICIPAL JO?O RODRIGUES","RUA MARISA PRADO, 274"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","263","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1376","190000021834","PRIMEIRA IGREJA BATISTA DE PIABETA","RUA BRASIL 235"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","126","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1376","190000021834","PRIMEIRA IGREJA BATISTA DE PIABETA","RUA BRASIL 235"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","187","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1589","190000021834","ESCOLA MUNICIPAL PROFESSOR GISNEI CAMARA","RUA ARISTIDES PORTUGAL 353"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","41","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","2","1074","190000021834","CIEP 128","RUA JO?O VAL?RIO S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","222","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1457","190000021834","ESCOLA MUNICIPAL PROFESSOR DANIEL SOARES SILVA (MARIA T. COZZOLINO)","AV. AUTOMOVEL CLUBE KM 59 N. 745"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","252","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1155","190000021834","ESCOLA MUNICIPAL TIRADENTES (ERNESTO COZZOLINO)","RUA 11 DE JULHO S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","24","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1090","190000021834","CRECHE MUNICIPAL LUIZA VIEIRA","AV. 1 SN"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","169","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1376","190000021834","PRIMEIRA IGREJA BATISTA DE PIABETA","RUA BRASIL 235"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","28","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1112","190000021834","ESCOLA MUNICIPAL NOEMIA TEIXEIRA","AVENIDA ROTARY CLUBE, S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","44","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1139","190000021834","ESCOLA MUNICIPAL PROFESSORA ROSENI DOS SANTOS SILVA","RUA JOAQUIM TOMAZ 90 PONTE PRETA"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","135","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1317","190000021834","ESCOLA MUNICIIPAL AURELIANO COUTINHO","ESTRADA MUNICIPAL, S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","269","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1473","190000021834","ESCOLA MUNICIPAL GERALDA IZAURA (BENITO ALEM  COZZOLINO)","SANTOS DUMONT S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","491","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2909","190000021834","ESCOLA MUNICIPAL FRANCISCO RONDINELLI","RUA ITAMBI, S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","178","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1376","190000021834","PRIMEIRA IGREJA BATISTA DE PIABETA","RUA BRASIL 235"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","510","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2968","190000021834","COL?GIO ESTADUAL JOAQUIM LEIT?O","RUA WALDEMAR LIMA TEIXEIRA S/N - 2630 0131"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","54","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1198","190000021834","CIEP 441 - MANE GARRINCHA","RUA JOS? PEREIRA DE SOUZA S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","56","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1210","190000021834","C. E.  JOSE VERISSIMO","AV. AUTOM?VEL CLUBE"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","20","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1066","190000021834","CIEP 219 - NACAO YANOMANI  - ENY DA SILVA","RUA IRMAOS SCHNAIDER S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","30","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1120","190000021834","ESCOLA ESTADUAL VISCONDE DE SEPETIBA","RUA PREFEITO ULLMAN"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","517","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2976","190000021834","ESCOLA MUNICIPAL EVANIR DA SILVA GAGO","RUA 8 DE MAIO, 163"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","99","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1473","190000021834","ESCOLA MUNICIPAL GERALDA IZAURA (BENITO ALEM  COZZOLINO)","SANTOS DUMONT S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","504","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2950","190000021834","COL?GIO ESTADUAL RUTH TALDO FRAN?A","RUA DUQUE DE CAXIAS, 65"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","40","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1074","190000021834","CIEP 128","RUA JO?O VAL?RIO S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","450","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1120","190000021834","ESCOLA ESTADUAL VISCONDE DE SEPETIBA","RUA PREFEITO ULLMAN"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","37","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1104","190000021834","ESCOLA MUNICIPAL DOUTOR DOMINGOS BELIZZE","ESTRADA DO CONTORNO KM 10 - PARQUE VILA RECREIO S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","472","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2844","190000021834","ESCOLA MUNICIPAL PAULO FREIRE","AVENIDA ROBERTO SILVEIRA S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","66","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1210","190000021834","C. E.  JOSE VERISSIMO","AV. AUTOM?VEL CLUBE"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","216","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1210","190000021834","C. E.  JOSE VERISSIMO","AV. AUTOM?VEL CLUBE"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","230","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1139","190000021834","ESCOLA MUNICIPAL PROFESSORA ROSENI DOS SANTOS SILVA","RUA JOAQUIM TOMAZ 90 PONTE PRETA"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","530","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2909","190000021834","ESCOLA MUNICIPAL FRANCISCO RONDINELLI","RUA ITAMBI, S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","234","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1678","190000021834","ESCOLA MUNICIPAL JO?O RODRIGUES","RUA MARISA PRADO, 274"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","340","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1082","190000021834","CRECHE MUNICIPAL ADALBERTO GOMES PINTO FERRAZ","RUA PORTO VELHO 105"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","519","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2976","190000021834","ESCOLA MUNICIPAL EVANIR DA SILVA GAGO","RUA 8 DE MAIO, 163"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","43","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1074","190000021834","CIEP 128","RUA JO?O VAL?RIO S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","257","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1457","190000021834","ESCOLA MUNICIPAL PROFESSOR DANIEL SOARES SILVA (MARIA T. COZZOLINO)","AV. AUTOMOVEL CLUBE KM 59 N. 745"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","27","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1082","190000021834","COL?GIO ESTADUAL  PROFESSOR ALFREDO BALTHAZAR DA SILVEIRA","RUA GUARANY S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","51","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1120","190000021834","ESCOLA ESTADUAL VISCONDE DE SEPETIBA","RUA PREFEITO ULLMAN"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","258","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1694","190000021834","ESCOLA MUNICIPAL GANDUR ASSED","RUA UM, S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","200","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1546","190000021834","ESCOLA MUNICIPAL PROFESSORA ALICE DA SILVA S. DE PAIVA","RUA C QD 6 LT 4"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","396","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1031","190000021834","COL?GIO ESTADUAL DE MAG?","RUA COMENDADOR REIS S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","38","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1120","190000021834","ESCOLA ESTADUAL VISCONDE DE SEPETIBA","RUA PREFEITO ULLMAN"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","14","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1317","190000021834","ESCOLA MUNICIIPAL AURELIANO COUTINHO","ESTRADA MUNICIPAL, S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","183","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1082","190000021834","COL?GIO ESTADUAL  PROFESSOR ALFREDO BALTHAZAR DA SILVEIRA","RUA GUARANY S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","19","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1066","190000021834","CIEP 219 - NACAO YANOMANI  - ENY DA SILVA","RUA IRMAOS SCHNAIDER S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","63","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1201","190000021834","ESCOLA ESTADUAL PROFESSORA ALDA BERNARDO DOS SANTOS TAVARES","RUA BRASIL, 153"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","57","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1198","190000021834","CIEP 441 - MANE GARRINCHA","RUA JOS? PEREIRA DE SOUZA S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","103","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1473","190000021834","ESCOLA MUNICIPAL GERALDA IZAURA (BENITO ALEM  COZZOLINO)","SANTOS DUMONT S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","500","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2976","190000021834","ESCOLA MUNICIPAL EVANIR DA SILVA GAGO","RUA 8 DE MAIO, 163"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","492","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2909","190000021834","ESCOLA MUNICIPAL FRANCISCO RONDINELLI","RUA ITAMBI, S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","122","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1589","190000021834","COL?GIO ESTADUAL MAUA","AV. ROBERTO SILVEIRA S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","399","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","2674","190000021834","ESCOLA MUNICIPAL CELSO GOULART","ESTRADA RIO DO OURO S/N"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","148","124","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1546","190000021834","ESCOLA MUNICIPAL PROFESSORA ALICE DA SILVA S. DE PAIVA","RUA C QD 6 LT 4"
"12/7/2023","14:25:26","2016","2","ELEI??O ORDIN?RIA","1","220","ELEI??ES MUNICIPAIS 2016","10/2/2016","M","RJ","58491","MAG?","58491","MAG?","110","50","13","VEREADOR","28028","CLEVERSOM VIDAL RIBEIRO","1","1120","190000021834","ESCOLA ESTADUAL VISCONDE DE SEPETIBA","RUA PREFEITO ULLMAN"
